sentence,essay_id,essay_type,CU0,CU1,CU2,CU3,CU4,CU5
"The best option for the Gonzales family would be 5 meters for the initial drop, 4 meters for the hill, and finally 60 kg for the mass of the cart.",P1_01_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This will give their passengers the best most fun experience as well as a safe ride.,P1_01_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: We should start the roller coaster at 5 meters for the initial drop.,P1_01_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
In other words the higher the hill height the higher the total energy.,P1_01_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: My recomendation is to start with a 5m so we have the greatest amount of PE at the top and the greatest KE at the bottom.,P1_01_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
We know the as height increases so does energy.,P1_01_12_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
We can see this in our initial drop trials when the PE is 782 J (in trial 1) the KE is also 782 J.,P1_01_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When we increase the height of the hill the PE is 1173 J (in trial 2) and so is the KE.,P1_01_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This proves that height of the drop relates to the PE at the top and the KE at the bottom, we can also tell from these trials that the PE, the KE, and the TE (total energy) have the same values in each trial.",P1_01_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
In the initial drop height trials also we know that PE changes to KE as the coaster car goes down the ramp.,P1_01_12_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
"after the initial drop we will have 2 loops, then I hill with a height of 4.5m.",P1_01_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The height of the hill is intentionaly slightly lower than the initial drop, this is because the car cannot go up a hill that is higher or the same height as the initial drop.",P1_01_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"We know this because of our Hills Data, in those trials the car only went up the hill when the hill height was lower than the drop height.",P1_01_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
At the End of the coaster there will be a bank that goes up 5.5 M. The goal of the ride is for the coaster car to just barely not make it up the hill and then fall back down and do the coaster again but this time backwards.,P1_01_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
At the end of the ride the car will end up back at the begining then come to a stop using a brake mechanism.,P1_01_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: My recomendation is to start with a 5m so we have the greatest amount of PE at the top and the greatest KE at the bottom.,P1_01_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
In our initial drop trials the PE at the top of the hill was 782J the same can be said for the KE at the bottom of the ramp this means that PE transfers into KE.,P1_01_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The amount of mass the car has the more energy our evidence for this is in our mass and energy trials, in the data we can see that when the mass of the car was increased from 40kg to 50kg.",P1_01_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When we changed the mass the energy of the car when from 1957J to 2446J, thus prving that mass has a direct relationship with energy.",P1_01_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
We have decided to give the car a mass of 40 kg.,P1_01_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"After the initial drop we will have 2 loops, then I hill with a height of 4.5m.",P1_01_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: The drop height of my roller coaster is 5 meters this is because the higher the drop is the more PE.,P1_02_01_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, if the drop height is 5 meters the PE is 2932 but if the drop is 2 meters 1173 that's why there will be more excitement the roller coaster will be more for the passengers.",P1_02_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
and for us the designers to make it and the higher the drop the more total energy there will be.,P1_02_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Also the more KE there will be throughout the ride.,P1_02_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
and the relationship between KE and PE and total energy.,P1_02_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"that when the cart is at the top of the drop there will be only PE because the cart is not moving., and KE is when the cart is going down the hill, and in a frictionless world they would just transfer back and forth from each other throughout the coaster.",P1_02_01_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
And when you are going down the drop the PE will all change into KE because the less height you have the less PE there will be.,P1_02_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Also as we know because of the law of conservation of energy, ""Energy can not be created or destroyed"".",P1_02_01_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
So we know that the energy will have to change from one source to another when the coaster is going down the drop the PE will change into KE because the cart is moving.,P1_02_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
and then when you have to add a hill you have to make the hill shorter than the drop.,P1_02_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
because you need to have enough energy to make it.,P1_02_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
over the hill and not go backward the more mass there is on the roller coaster cart the more PE and KE there will be no matter the drop height if the drop height is 5 meters.,P1_02_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
"and the cart mass is 60 Kg the PE will be, 2931 J of PE at the top but if you have a cart that is 40 Kg, then the PE will be.",P1_02_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
1955 J.,P1_02_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: The drop height of my roller coaster is 5 meters this is because the higher the drop is the more PE.,P1_02_01_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
and the relationship between KE and PE.,P1_02_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Is that when the cart is at the top of the drop there will be only PE because the cart is not moving.,P1_02_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
and most of an even split between PE and KE is when the cart is going down the hill.,P1_02_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"and in a frictionless world, they would just transfer back and forth from each other throughout the coaster.",P1_02_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
And when you are going down the drop the PE will all change into KE because the less height you have the less PE there will be.,P1_02_01_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: I want the height of the initial drop to be 5.,P1_02_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When the initial drop is at a higher height that means then that the potential energy is larger than when the initial drop is at a smaller height.,P1_02_04_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
In a model when the PE (potential energy) is higher the KE (kinetic energy) is smaller.,P1_02_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When the KE is higher the PE is lower.,P1_02_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In a frictionless world, our models have shown the total energy is the same as the potential energy in the beginning and the kinetic energy at the end.",P1_02_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The law of conservation of energy is that no energy can be created or destroyed.,P1_02_04_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
"That proves that when there is no friction the total energy never changes, it will always in that case add up to the same amount.",P1_02_04_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
The drop height has to be taller than the hill height.,P1_02_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
If it isn't the roller coaster car won't go over the hill.,P1_02_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"So for that reason, the hill height must be smaller than the initial drop height.",P1_02_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Our group's hill height is 3 because our initial drop height is 5.,P1_02_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When the mass is more the potential energy is more and that also means the kinetic energy is too when the car is in motion.,P1_02_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
E1R: I want the height of the initial drop to be 5.,P1_02_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When the initial drop is at a higher height that means that the potential energy is larger.,P1_02_04_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Unlike when the initial drop is at a smaller height.,P1_02_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In a frictionless world, our models have shown that the total energy is the same as the potential energy in the beginning and the kinetic energy at the end.",P1_02_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This means that the total energy is the same as the PE in the beginning and the KE in the end.,P1_02_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"So for that reason, the hill height must be smaller than the initial drop height for the roller coaster car to be able to make it to the end.",P1_02_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: The initial drop of the roller coaster will be 5 m. The reasoning behind this choice is because the higher the drop the higher the Potential energy of cart which would in turn make more kinetic energy at the bottom of coaster.,P1_02_06_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Why potential and kinetic energy are so important it makes not only the coaster fun but function.,P1_02_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Potential energy can be defined as the energy stored in an object which transforms into kinetic energy when in motion.,P1_02_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Total energy is the amount of energy stored or expelled in the object.,P1_02_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The relationship of these being one cannot exist without the other as they are dependent on one another.,P1_02_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
As mentioned the potential energy converts into kinetic on its way down the coaster this is the motion of the object.,P1_02_06_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
Getting into why this is important in a roller coaster is because fun is speed that is important.,P1_02_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
In my data that i collected comparing a 2m drop to a 3m drop shows higher potential energy at the top of the coaster.,P1_02_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
2m had a potential energy of 1173 joules and 3m had a drop of 1759 joules.,P1_02_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Potential energy is the foundation of the fun and speed of a coaster and that's why the higher the better and why my team is having a 5m drop.,P1_02_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Its good to mention that energy cannot be created nor destroyed which is the law of conservation of energy.,P1_02_06_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
Then how does potential turn into kinetic its because it transforms into the other.,P1_02_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The hill height is also important as its height is greatly dependent on the drops.,P1_02_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
as you cannot have a hill greater than the drop or it will not make it up as there will not be enough energy to make it up the hill.,P1_02_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
That's why i'm choosing a 3.5m hill to have a balance of speed and fun to mix the the actual ability of the coaster.,P1_02_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
comparing hill heights the cart actually had 590 more joules of potential energy when it was a 4m hill than a 5m one.,P1_02_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Lastly the carts mass is important for a fun coaster just like the higher the drop the larger the potential energy the larger the mass the more potential energy and of course then in turn kinetic energy make it a faster and fun coaster.,P1_02_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
E1R:The initial drop of the roller coaster will be 5 m. The reasoning behind this choice is because the higher the drop the higher the Potential energy of cart which would in turn make more kinetic energy at the bottom of coaster.,P1_02_06_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is calculated by adding potential plus kinetic energy together.,P1_02_06_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
E1: The drop height of my roller coaster design is 5 meters.,P1_02_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I think it should be 5 meters because that is the max amount that we can go to still be safe.,P1_02_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"At 5 meters the cart has the most potential energy at 2707 J, which means that it will have the most total energy on the ride at 2707 J.",P1_02_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Another important factor that makes the drop perfect is the fact that the cart goes the fastest, which makes it the most entertaining.",P1_02_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For hills, I think a 4-meter hill would be perfect.",P1_02_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I think this because it would give the riders the most suspense when they are going up the hill.,P1_02_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This is because they are producing tons of potential energy when they are about to go down a 4-meter hill, 1919 J to be exact.",P1_02_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
1919 J of potential energy will turn into 1919 J of kinetic energy thus making the riders go very fast.,P1_02_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Lastly, for the mass of the car I was thinking 55 kgs, I think this is the perfect mass because it is safe and produces a lot more potential energy at the top than a lighter car would.",P1_02_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When I tested it in the simulation I found that the car had 2712 J of potential energy.,P1_02_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"To put that in perspective when I tested a car 10 kg lighter it only had 2190, making it not as fun for the riders.",P1_02_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: The drop height of my roller coaster design is 5 meters.,P1_02_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"If the drop height is 5 the cart has the most potential energy it can, 2707 J to be exact.",P1_02_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I know this because when we proved it in a simulation.,P1_02_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, when we tested it a 3-meter drop only produces 1,624 J of potential energy.",P1_02_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
But if you have a 4-meter drop it produces 2164 J.,P1_02_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
That is a big factor in the excitement of the roller coaster that you and your family are wanting to have in this roller coaster.,P1_02_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This also means that it will have the most total energy on the ride at 2707 J.,P1_02_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In our frictionless simulation, the potential energy always equals total energy, and since the 5-meter drop produces 2707 J of potential energy it will produce 2707 J of total energy.",P1_02_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The law of conservation of mass states that energy cannot be created or destroyed, and since we are in a frictionless world the riders will be traveling at a max speed of 2707 J which is really fast.",P1_02_13_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
"1919 J of potential energy will turn into 1919 J of kinetic energy, thus making the riders go very fast.",P1_02_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: I want my car to start at 5 meters.,P1_02_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This is because the higher the height the more PE the car has, and the more PE at the top of the hill the more KE at the bottom of the hill.",P1_02_15_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"in a frictionless world, the PE will directly convert to KE, so to find the TE you add the PE to the KE and you get TE.",P1_02_15_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
When the car is going down a drop the PE turns into KE but the TE stays the same.,P1_02_15_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
"If your hill height is higher than the initial drop the car will not make it to the end, so you need a hill that has a height shorter than the initial drop.",P1_02_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
the mass of the car affects the PE because the PE=mass x height x acceleration due to gravity(9.8 m/s/s).,P1_02_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"for example, when I tested a 60kg car it had 2,933J of PE at the top of a 5m hill, but when I tested a 40kg car it only had 1,955J of PE at the top of the same hill.",P1_02_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: I want my car to start at 5 meters.,P1_02_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"in a frictionless world, the PE will directly convert to KE.",P1_02_15_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
So to find the TE you add the PE to the KE and you get TE.,P1_02_15_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
"When the car is going down a drop the PE turns into KE, but the TE stays the same.",P1_02_15_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: The drop height is going to be 5 because that will give it enough energy to make it over the hill.,P1_05_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The height of the drop relates to the potential energy at the top and the kinetic energy at the bottom because the higher the drop height the more PE and KE.,P1_05_09_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The PE at the top of the initial drop is the same as the total energy.,P1_05_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The KE at the bottom is super close to the PE at the top of the hill.,P1_05_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
As the cart goes down the hill it gets less PE and gains more KE.,P1_05_09_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
The reason the PE at the top of the drop is the same as the total energy is because energy can not be created or destroyed because that is what the law of conservation of energy says.,P1_05_09_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
The drop height also has to be bigger then the hill height or else the cart won't have enough energy to make it over the hill.,P1_05_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
The larger the mass the slower the cart is so if you have to much mass it also won't make it over the hill.,P1_05_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: The drop height is going to be 5 because that will give it enough energy to make it over the hill.,P1_05_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The bigger the mass the more PE the coaster will have.,P1_05_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
When the car mass was 50 the totel energy was 1958 at the top and bottom so it never changed.,P1_05_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
If the initial drop is not big enough then the cart wont make it over the hill but if the hill height is to big the cart also wont make it over the hill.,P1_05_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: The drop height of my roller coaster design is 4 meters.,P1_05_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This is because the more height there is, the more PE there will be at the top, and the more KE there will be at the bottom.",P1_05_11_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, when we dropped the coaster from 2 meters, there was 977 joules of potential energy at the top, and 976 joules of KE at the bottom.",P1_05_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When we dropped the car from 3 meters, there were 1466 joules of PE at the top and 1465 joules of KE at the bottom.",P1_05_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This shows that the higher up the initial drop starts, the more total energy there will be.",P1_05_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The amount of total energy didn't change at all, because energy cannot be created or destroyed.",P1_05_11_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
"Energy can convert into a different kind of energy, but it can't be created or destroyed.",P1_05_11_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
"Because PE is reliant on height, the PE went down as the car moved down.",P1_05_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"However, because energy cannot be created or destroyed, all that energy got converted into KE.",P1_05_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"As the PE went down, the KE went up.",P1_05_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The total energy, however, didn't change at all.",P1_05_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Because total energy is just all the different types of energy added up, in this case potential and kinetic, the total energy stayed the same this entire time.",P1_05_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I think that the hill should be 3 meters.,P1_05_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"I think this because we want the hill to be tall so that it's exciting for whoever is riding the roller coaster, but we can't make the hill as tall as the initial drop.",P1_05_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"Whenever we made the hill as tall or higher than the initial drop, there wasn't enough energy for the car to make it to the end of the ride.",P1_05_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"If we make the hill smaller than the initial drop, then the car will have enough energy to make it to the end of the ride.",P1_05_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I think that the mass of the car should be 50 kilograms.,P1_05_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The more mass the car has, the more energy it will have.",P1_05_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
"When we had a car with a mass of 40 kilograms, it had a total energy of 1958 joules.",P1_05_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When we had a mass of 50 kilograms, the car had a total energy of 2449 joules.",P1_05_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This shows that the more mass the car has, the more exciting the ride will be, since the energy it has will make the car go faster.",P1_05_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: The drop height of my roller coaster design is 4 meters.,P1_05_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When we dropped the car from 3 meters, there were 1,466 joules of PE at the top and 1465 joules of KE at the bottom.",P1_05_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The amount of total energy didn't change at all.,P1_05_11_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
"Because total energy is just all the different types of energy added up, the total energy stayed the same this entire time.",P1_05_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When we had a car with a mass of 40 kilograms, it had a total energy of 1,958 joules.",P1_05_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When we had a mass of 50 kilograms, the car had a total energy of 2,449 joules.",P1_05_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: My team and I have come up with a couple ideas for the roller coaster for you and your family's park.,P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"We want to start with an initial drop height of 5 m. That would create a PE of 2,443 J and a KE of 0 J at the initial drop, and a total energy of 2,443 J.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Then the PE at the bottom of the initial drop will be around 1 J and the KE at the bottom of the initial drop will be 2,442 J, with a total energy of 2,443 J.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"We also did another test where the initial drop was 4 m, giving the PE at the top of the initial drop 1955 J, and a KE of 0 J at the top.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Then at the bottom of the initial drop, it would give a PE of 1 and a KE of 1954.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This shows that if the height is higher then the total energy, the KE, and the PE, will be more.",P1_05_13_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The total energy does not change throughout the ride even while the KE and the PE are changing.,P1_05_13_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
We decided to do 5 m since that is the highest height we could do.,P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"We will then add a hill, with the height of around 4 m. We would have done 5 m, but in my data when testing a hill height of 5 m and a initial drop height of 5 m, we found that the coaster couldn't make it over the hill.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"We found that this happens since there isn't enough KE to make it over the hill since the energy has to be split in between KE and PE, we had to make it 4 m. The Law of Conservation of Energy says that Energy can't be created or destroyed only changed, and that is also the reason we can't make the hill height and the initial drop the same.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
"Keep in mind that the tests we are doing are in a frictionless environment, so this data wouldn't be the same as if it was in the real world.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"We were also planning on making the carts 60 kg, since that would give the ride more energy at the at the initial drop and at the bottom of the drop.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In a test I did where the mass of the car was 60 kg, the total energy was 2936 J.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Then in a different test where the mass was 50 kg and the mass was 2446 J.,P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
